Time,Sales Rank,New Price,List Price
"10/5/2023, 4:43:56 AM","290","29","29"
"10/5/2023, 7:54:27 AM","300","29","29"
"10/5/2023, 11:01:15 AM","312","29","29"
"10/5/2023, 2:02:05 PM","284","29","29"
"10/5/2023, 5:04:26 PM","281","29","29"
"10/6/2023, 2:09:04 AM","283","29","29"
"10/6/2023, 5:10:54 AM","303","29","29"
"10/6/2023, 11:14:13 AM","338","29","29"
"10/6/2023, 5:16:43 PM","349","29","29"
"10/6/2023, 8:17:22 PM","337","29","29"
"10/6/2023, 11:18:05 PM","342","29","29"
"10/7/2023, 2:18:53 AM","354","29","29"
"10/7/2023, 8:22:01 AM","412","29","29"
"10/7/2023, 11:22:38 AM","438","29","29"
"10/7/2023, 2:23:21 PM","463","29","29"
"10/7/2023, 5:24:07 PM","449","29","29"
"10/7/2023, 8:24:50 PM","451","29","29"
"10/8/2023, 2:26:10 AM","406","29","29"
"10/8/2023, 5:28:17 AM","438","29","29"
"10/8/2023, 8:35:11 AM","468","29","29"
"10/8/2023, 11:38:32 AM","463","29","29"
"10/8/2023, 2:39:29 PM","452","29","29"
"10/8/2023, 8:41:05 PM","431","29","29"
"10/8/2023, 11:41:43 PM","404","35","29"
"10/9/2023, 2:42:30 AM","470","35","29"
"10/9/2023, 5:43:21 AM","499","35","29"
"10/9/2023, 11:47:35 AM","454","35","29"
"10/9/2023, 2:48:25 PM","465","35","29"
"10/9/2023, 5:49:13 PM","470","35","29"
"10/9/2023, 11:51:03 PM","453","35","29"
"10/10/2023, 2:51:25 AM","467","35","29"
"10/10/2023, 8:52:58 AM","458","35","29"
"10/10/2023, 11:54:15 AM","411","35","29"
"10/10/2023, 2:58:03 PM","400","27.99","29"
"10/10/2023, 6:17:35 PM","424","27.99","29"
"10/11/2023, 6:55:13 AM","412","27.99","29"
"10/11/2023, 10:09:29 AM","423","27.99","29"
"10/11/2023, 1:10:06 PM","428","27.99","29"
"10/11/2023, 7:13:21 PM","424","27.99","29"
"10/11/2023, 10:14:07 PM","402","27.99","29"
"10/12/2023, 1:14:30 AM","413","27.99","29"
"10/12/2023, 4:15:29 AM","448","27.99","29"
"10/12/2023, 7:21:42 AM","446","27.99","29"
"10/12/2023, 1:27:23 PM","430","27.99","29"
"10/12/2023, 4:45:29 PM","432","27.99","29"
"10/12/2023, 7:46:11 PM","431","27.99","29"
"10/12/2023, 10:47:04 PM","412","27.99","29"
"10/13/2023, 4:48:11 AM","400","27.99","29"
"10/13/2023, 7:49:03 AM","418","27.99","29"
"10/13/2023, 7:56:29 PM","391","27.99","29"
"10/14/2023, 1:58:08 AM","406","27.99","29"
"10/14/2023, 8:06:39 AM","424","27.99","29"
"10/14/2023, 2:14:27 PM","425","27.99","29"
"10/14/2023, 5:15:29 PM","436","27.99","29"
"10/15/2023, 2:17:57 AM","452","27.99","29"
"10/15/2023, 8:20:50 AM","487","27.99","29"
"10/15/2023, 11:21:46 AM","480","27.99","29"
"10/15/2023, 2:22:37 PM","481","27.99","29"
"10/15/2023, 11:25:07 PM","475","27.99","29"
"10/16/2023, 2:25:41 AM","411","27.99","29"
"10/16/2023, 8:31:22 AM","404","27.99","29"
"10/16/2023, 2:37:53 PM","390","27.99","29"
"10/16/2023, 8:41:21 PM","365","27.99","29"
"10/16/2023, 11:42:07 PM","346","27.99","29"
"10/17/2023, 5:43:39 AM","373","27.99","29"
"10/17/2023, 8:44:33 AM","349","27.99","29"
"10/17/2023, 11:49:34 AM","343","27.99","29"
"10/17/2023, 5:51:13 PM","341","27.99","29"
"10/17/2023, 8:52:07 PM","319","27.99","29"
"10/18/2023, 2:53:26 AM","303","27.99","29"
"10/18/2023, 5:55:41 AM","352","27.99","29"
"10/18/2023, 8:56:35 AM","367","27.99","29"
"10/18/2023, 11:58:18 AM","362","27.99","29"
"10/18/2023, 6:00:08 PM","349","27.99","29"
"10/18/2023, 9:00:46 PM","307","27.99","29"
"10/19/2023, 3:02:22 AM","297","27.99","29"
"10/19/2023, 6:03:11 AM","312","27.99","29"
"10/19/2023, 9:05:31 AM","316","27.99","29"
"10/19/2023, 12:14:29 PM","324","27.99","29"
"10/19/2023, 6:16:48 PM","331","27.99","29"
"10/19/2023, 9:17:45 PM","321","27.99","29"
"10/20/2023, 3:19:25 AM","351","27.99","29"
"10/20/2023, 6:20:13 AM","363","27.99","29"
"10/20/2023, 9:28:56 AM","374","27.99","29"
"10/20/2023, 12:29:46 PM","365","27.99","29"
"10/20/2023, 6:31:49 PM","360","27.99","29"
"10/20/2023, 9:32:31 PM","357","27.99","29"
"10/21/2023, 12:33:29 AM","332","27.99","29"
"10/21/2023, 3:34:15 AM","340","27.99","29"
"10/21/2023, 9:36:03 AM","360","27.99","29"
"10/21/2023, 12:38:11 PM","372","27.99","29"
"10/21/2023, 3:39:04 PM","356","27.99","29"
"10/21/2023, 9:40:38 PM","359","27.99","29"
"10/22/2023, 12:41:25 AM","351","27.99","29"
"10/22/2023, 3:42:19 AM","365","29","29"
"10/22/2023, 6:43:11 AM","365","27.99","29"
"10/22/2023, 9:44:05 AM","394","27.99","29"
"10/22/2023, 12:44:51 PM","378","27.99","29"
"10/22/2023, 3:45:47 PM","381","27.99","29"
"10/22/2023, 6:46:32 PM","379","27.99","29"
"10/23/2023, 12:48:22 AM","314","27.99","29"
"10/23/2023, 9:57:24 PM","271","27.99","29"
"10/24/2023, 3:59:05 AM","270","27.99","29"
"10/24/2023, 6:59:43 AM","283","27.99","29"
"10/24/2023, 10:01:47 AM","287","27.99","29"
"10/24/2023, 4:03:04 PM","264","27.99","29"
"10/24/2023, 7:04:13 PM","269","27.99","29"
"10/25/2023, 1:06:06 AM","240","27.99","29"
"10/25/2023, 4:06:26 AM","248","27.99","29"
"10/25/2023, 7:07:35 AM","258","27.99","29"
"10/25/2023, 1:10:12 PM","261","27.99","29"
"10/25/2023, 4:11:05 PM","265","27.99","29"
"10/25/2023, 7:11:46 PM","247","27.99","29"
"10/25/2023, 10:12:25 PM","224","27.99","29"
"10/26/2023, 4:14:05 AM","252","27.99","29"
"10/26/2023, 7:19:55 AM","267","27.99","29"
"10/26/2023, 10:24:39 AM","258","27.99","29"
"10/26/2023, 1:25:30 PM","265","27.99","29"
"10/26/2023, 7:27:19 PM","257","27.99","29"
"10/27/2023, 1:29:10 AM","252","27.99","29"
"10/27/2023, 4:30:06 AM","276","27.99","29"
"10/27/2023, 7:31:12 AM","302","27.99","29"
"10/27/2023, 1:40:29 PM","298","27.99","29"
"10/27/2023, 4:41:28 PM","312","27.99","29"
"10/27/2023, 7:42:36 PM","311","27.99","29"
"10/27/2023, 10:52:02 PM","299","27.99","29"
"10/28/2023, 1:53:35 AM","297","27.99","29"
"10/28/2023, 4:54:31 AM","297","29","29"
"10/28/2023, 7:56:01 AM","301","29","29"
"10/28/2023, 11:00:40 AM","315","29","29"
"10/28/2023, 2:01:29 PM","293","27.99","29"
"10/28/2023, 5:02:27 PM","290","29","29"
"10/28/2023, 8:03:21 PM","266","29","29"
"10/28/2023, 11:04:11 PM","278","29","29"
"10/29/2023, 5:05:40 AM","290","29","29"
"10/29/2023, 8:06:29 AM","296","29","29"
"10/29/2023, 11:07:30 AM","282","29","29"
"10/29/2023, 2:08:20 PM","297","29","29"
"10/29/2023, 5:09:12 PM","271","29","29"
"10/29/2023, 8:10:05 PM","244","29","29"
"10/30/2023, 2:11:36 AM","201","29","29"
"10/30/2023, 8:13:11 AM","206","29","29"
"10/30/2023, 11:14:06 AM","181","29","29"
"10/30/2023, 2:14:47 PM","184","29","29"
"10/30/2023, 8:16:10 PM","177","29","29"
"10/31/2023, 2:17:37 AM","186","29","29"
"10/31/2023, 5:18:36 AM","177","29","29"
"10/31/2023, 8:19:10 AM","193","29","29"
"10/31/2023, 11:20:05 AM","196","29","29"
"10/31/2023, 2:20:24 PM","194","29","29"
"10/31/2023, 8:22:06 PM","178","29","29"
"11/1/2023, 2:23:34 AM","171","29","29"
"11/1/2023, 5:24:22 AM","183","29","29"
"11/1/2023, 8:25:07 AM","193","29","29"
"11/1/2023, 11:25:43 AM","196","29","29"
"11/1/2023, 5:27:11 PM","194","29","29"
"11/1/2023, 8:28:05 PM","197","29","29"
"11/1/2023, 11:28:43 PM","198","29","29"
"11/2/2023, 2:29:21 AM","193","29","29"
"11/2/2023, 5:30:09 AM","177","29","29"
"11/2/2023, 11:31:22 AM","182","29","29"
"11/2/2023, 2:32:07 PM","193","29","29"
"11/2/2023, 5:32:39 PM","194","29","29"
"11/2/2023, 8:33:28 PM","190","29","29"
"11/2/2023, 11:34:23 PM","195","29","29"
"11/3/2023, 2:35:11 AM","228","29","29"
"11/3/2023, 5:36:03 AM","250","29","29"
"11/3/2023, 8:36:29 AM","269","29","29"
"11/3/2023, 2:38:22 PM","260","29","29"
"11/3/2023, 5:39:12 PM","253","29","29"
"11/3/2023, 11:40:41 PM","236","29","29"
"11/4/2023, 2:41:25 AM","242","29","29"
"11/4/2023, 5:42:11 AM","246","29","29"
"11/4/2023, 8:43:03 AM","275","29","29"
"11/4/2023, 11:43:44 AM","297","29","29"
"11/4/2023, 5:45:12 PM","290","29","29"
"11/4/2023, 8:46:03 PM","274","29","29"
"11/4/2023, 11:46:38 PM","279","29","29"
"11/5/2023, 2:47:27 AM","290","29","29"
"11/5/2023, 5:48:19 AM","311","29","29"
"11/5/2023, 11:49:54 AM","337","29","29"
"11/5/2023, 2:50:37 PM","312","29","29"
"11/5/2023, 5:51:23 PM","297","29","29"
"11/5/2023, 8:52:13 PM","272","29","29"
"11/5/2023, 11:53:06 PM","264","29","29"
"11/6/2023, 2:53:38 AM","265","29","29"
"11/6/2023, 5:54:22 AM","269","29","29"
"11/6/2023, 8:55:11 AM","277","29","29"
"11/6/2023, 11:56:03 AM","283","29","29"
"11/6/2023, 2:56:37 PM","273","29","29"
"11/6/2023, 5:57:25 PM","257","29","29"
"11/6/2023, 11:59:06 PM","231","29","29"
"11/7/2023, 2:59:51 AM","236","29","29"
"11/7/2023, 6:00:31 AM","237","29","29"
"11/7/2023, 9:01:27 AM","256","29","29"
"11/7/2023, 12:02:21 PM","241","29","29"
"11/7/2023, 3:03:12 PM","226","29","29"
"11/7/2023, 6:04:04 PM","225","29","29"
"11/7/2023, 9:04:47 PM","224","29","29"
"11/8/2023, 3:06:28 AM","215","29","29"
"11/8/2023, 6:07:11 AM","235","29","29"
"11/8/2023, 9:07:53 AM","248","29","29"
"11/8/2023, 12:08:32 PM","236","29","29"
"11/8/2023, 3:09:32 PM","229","29","29"
"11/8/2023, 6:10:21 PM","225","29","29"
"11/8/2023, 9:11:05 PM","231","29","29"
"11/9/2023, 12:11:27 AM","224","29","29"
"11/9/2023, 6:13:12 AM","259","29","29"
"11/9/2023, 9:14:02 AM","266","29","29"
"11/9/2023, 12:14:42 PM","265","29","29"
"11/9/2023, 3:15:38 PM","252","29","29"
"11/9/2023, 6:16:11 PM","258","29","29"
"11/9/2023, 9:17:02 PM","226","29","29"
"11/10/2023, 3:18:21 AM","207","29","29"
"11/10/2023, 6:19:07 AM","223","29","29"
"11/10/2023, 9:20:15 AM","209","29","29"
"11/10/2023, 12:21:04 PM","219","29","29"
"11/10/2023, 3:21:43 PM","209","29","29"
"11/10/2023, 6:22:26 PM","217","29","29"
"11/11/2023, 12:24:11 AM","204","29","29"
"11/11/2023, 3:25:06 AM","207","29","29"
"11/11/2023, 6:25:36 AM","231","29","29"
"11/11/2023, 9:26:33 AM","245","29","29"
"11/11/2023, 12:27:25 PM","236","29","29"
"11/11/2023, 3:28:23 PM","229","29","29"
"11/11/2023, 6:29:20 PM","230","29","29"
"11/11/2023, 9:30:07 PM","236","29","29"
"11/12/2023, 12:30:51 AM","247","29","29"
"11/12/2023, 3:31:26 AM","265","29","29"
"11/12/2023, 12:33:58 PM","253","29","29"
"11/12/2023, 3:34:35 PM","227","29","29"
"11/12/2023, 6:35:27 PM","237","29","29"
"11/12/2023, 9:36:27 PM","232","29","29"
"11/13/2023, 12:37:22 AM","216","29","29"
"11/13/2023, 3:38:06 AM","219","29","29"
"11/13/2023, 6:38:41 AM","211","29","29"
"11/13/2023, 9:39:38 AM","215","29","29"
"11/13/2023, 12:40:28 PM","216","29","29"
"11/13/2023, 3:41:25 PM","204","29","29"
"11/13/2023, 9:43:02 PM","197","29","29"
"11/14/2023, 12:43:25 AM","189","29","29"
"11/14/2023, 3:44:23 AM","215","29","29"
"11/14/2023, 6:45:10 AM","237","29","29"
"11/14/2023, 9:45:53 AM","232","29","29"
"11/14/2023, 12:46:45 PM","218","29","29"
"11/14/2023, 3:47:35 PM","220","29","29"
"11/14/2023, 9:49:22 PM","221","29","29"
"11/15/2023, 12:50:10 AM","207","29","29"
"11/15/2023, 3:50:39 AM","209","29","29"
"11/15/2023, 6:51:26 AM","230","29","29"
"11/15/2023, 9:52:17 AM","233","29","29"
"11/15/2023, 12:53:10 PM","218","29","29"
"11/15/2023, 6:54:43 PM","212","29","29"
"11/15/2023, 9:55:26 PM","223","29","29"
"11/16/2023, 12:56:11 AM","218","29","29"
"11/16/2023, 3:57:04 AM","221","29","29"
"11/16/2023, 6:57:50 AM","244","29","29"
"11/16/2023, 12:59:18 PM","232","29","29"
"11/16/2023, 4:00:08 PM","228","29","29"
"11/16/2023, 10:01:44 PM","222","29","29"
"11/17/2023, 1:02:39 AM","220","29","29"
"11/17/2023, 4:03:35 AM","234","29","29"
"11/17/2023, 7:04:29 AM","271","29","29"
"11/17/2023, 10:05:25 AM","249","29","29"
"11/17/2023, 1:06:20 PM","240","29","29"
"11/17/2023, 4:07:09 PM","239","29","29"
"11/17/2023, 7:07:58 PM","241","29","29"
"11/17/2023, 10:08:23 PM","226","29","29"
"11/18/2023, 4:10:06 AM","235","29","29"
"11/18/2023, 7:10:38 AM","258","29","29"
"11/18/2023, 10:11:28 AM","260","29","29"
"11/18/2023, 1:12:24 PM","264","29","29"
"11/18/2023, 4:13:12 PM","266","29","29"
"11/18/2023, 7:14:05 PM","260","29","29"
"11/18/2023, 10:14:44 PM","276","29","29"
"11/19/2023, 1:15:24 AM","257","29","29"
"11/19/2023, 4:16:06 AM","265","29","29"
"11/19/2023, 10:17:22 AM","254","29","29"
"11/19/2023, 1:18:07 PM","245","29","29"
"11/19/2023, 10:20:12 PM","231","29","29"
"11/20/2023, 1:21:04 AM","235","29","29"
"11/20/2023, 4:21:50 AM","244","29","29"
"11/20/2023, 7:22:22 AM","256","29","29"
"11/20/2023, 10:23:14 AM","258","29","29"
"11/20/2023, 1:24:05 PM","254","29","29"
"11/20/2023, 7:25:12 PM","247","29","29"
"11/20/2023, 10:26:04 PM","236","29","29"
"11/21/2023, 1:26:42 AM","235","29","29"
"11/21/2023, 4:27:26 AM","261","29","29"
"11/21/2023, 7:28:11 AM","260","29","29"
"11/21/2023, 10:29:04 AM","272","29","29"
"11/21/2023, 1:29:43 PM","268","29","29"
"11/21/2023, 4:30:49 PM","270","29","29"
"11/21/2023, 7:31:23 PM","266","29","29"
"11/22/2023, 1:32:40 AM","264","29","29"
"11/22/2023, 4:33:24 AM","277","29","29"
"11/22/2023, 7:34:12 AM","284","29","29"
"11/22/2023, 10:35:05 AM","294","29","29"
"11/22/2023, 1:35:44 PM","273","29","29"
"11/22/2023, 4:36:35 PM","282","29","29"
"11/22/2023, 7:37:23 PM","271","29","29"
"11/22/2023, 10:38:05 PM","276","29","29"
"11/23/2023, 4:39:23 AM","309","29","29"
"11/23/2023, 7:40:20 AM","328","29","29"
"11/23/2023, 10:41:10 AM","324","29","29"
"11/23/2023, 1:42:01 PM","320","27.55","29"
"11/23/2023, 4:42:27 PM","327","27.55","29"
"11/23/2023, 7:43:23 PM","331","27.55","29"
"11/23/2023, 10:44:06 PM","314","27.55","29"
"11/24/2023, 1:44:53 AM","325","27.55","29"
"11/24/2023, 4:45:38 AM","331","27.55","29"
"11/24/2023, 7:46:32 AM","339","27.55","29"
"11/24/2023, 1:48:13 PM","351","27.55","29"
"11/24/2023, 4:49:05 PM","362","27.55","29"
"11/24/2023, 7:49:37 PM","357","27.55","29"
"11/25/2023, 1:51:33 AM","356","27.55","29"
"11/25/2023, 4:52:21 AM","355","27.55","29"
"11/25/2023, 7:53:06 AM","384","29","29"
"11/25/2023, 10:53:51 AM","418","27.55","29"
"11/25/2023, 1:54:42 PM","441","27.55","29"
"11/25/2023, 10:57:04 PM","414","27.55","29"
"11/26/2023, 1:57:34 AM","377","27.55","29"
"11/26/2023, 4:58:11 AM","388","27.55","29"
"11/26/2023, 7:59:05 AM","392","27.55","29"
"11/26/2023, 10:59:45 AM","383","29","29"
"11/26/2023, 2:00:40 PM","377","29","29"
"11/26/2023, 5:01:23 PM","372","29","29"
"11/26/2023, 8:02:21 PM","364","29","29"
"11/26/2023, 11:03:11 PM","356","29","29"
"11/27/2023, 2:03:49 AM","343","29","29"
"11/27/2023, 8:05:09 AM","335","29","29"
"11/27/2023, 11:06:01 AM","313","29","29"
"11/27/2023, 2:06:45 PM","292","29","29"
"11/27/2023, 5:07:28 PM","286","29","29"
"11/27/2023, 11:09:10 PM","296","29","29"
"11/28/2023, 2:10:05 AM","293","29","29"
"11/28/2023, 5:10:28 AM","326","29","29"
"11/28/2023, 8:11:10 AM","330","29","29"
"11/28/2023, 11:12:04 AM","361","29","29"
"11/28/2023, 2:12:40 PM","370","29","29"
"11/28/2023, 5:13:36 PM","365","29","29"
"11/28/2023, 11:15:25 PM","332","29","29"
"11/29/2023, 2:16:18 AM","303","29","29"
"11/29/2023, 5:24:47 AM","302","29","29"
"11/29/2023, 8:25:40 AM","295","29","29"
"11/29/2023, 11:26:22 AM","284","29","29"
"11/29/2023, 2:27:11 PM","289","29","29"
"11/29/2023, 5:28:04 PM","290","29","29"
"11/29/2023, 8:28:53 PM","266","29","29"
"11/30/2023, 2:30:45 AM","254","29","29"
"11/30/2023, 5:31:22 AM","256","29","29"
"11/30/2023, 8:32:09 AM","259","29","29"
"11/30/2023, 11:33:03 AM","270","29","29"
"11/30/2023, 2:33:24 PM","257","29","29"
"11/30/2023, 5:34:20 PM","250","29","29"
"11/30/2023, 8:35:06 PM","255","29","29"
"12/1/2023, 2:36:30 AM","247","29","29"
"12/1/2023, 5:37:20 AM","249","29","29"
"12/1/2023, 8:38:07 AM","254","29","29"
"12/1/2023, 11:38:44 AM","247","29","29"
"12/1/2023, 2:39:34 PM","250","29","29"
"12/1/2023, 5:40:28 PM","254","29","29"
"12/1/2023, 8:41:21 PM","260","29","29"
"12/1/2023, 11:42:11 PM","262","29","29"
"12/2/2023, 2:43:13 AM","246","29","29"
"12/2/2023, 8:44:41 AM","263","29","29"
"12/2/2023, 11:45:51 AM","267","29","29"
"12/2/2023, 2:46:27 PM","273","29","29"
"12/2/2023, 8:48:07 PM","256","29","29"
"12/2/2023, 11:48:48 PM","257","29","29"
"12/3/2023, 2:49:42 AM","242","29","29"
"12/3/2023, 5:50:30 AM","258","29","29"
"12/3/2023, 8:51:19 AM","265","29","29"
"12/3/2023, 2:52:39 PM","269","29","29"
"12/3/2023, 5:53:28 PM","262","29","29"
"12/3/2023, 11:55:05 PM","287","29","29"
"12/4/2023, 5:56:37 AM","288","29","29"
"12/4/2023, 8:57:23 AM","286","29","29"
"12/4/2023, 11:58:14 AM","279","29","29"
"12/4/2023, 2:59:05 PM","271","29","29"
"12/4/2023, 5:59:36 PM","268","29","29"
"12/4/2023, 9:00:30 PM","250","29","29"
"12/5/2023, 12:01:45 AM","246","29","29"
"12/5/2023, 6:04:05 AM","253","29","29"
"12/5/2023, 9:04:26 AM","269","29","29"
"12/5/2023, 12:05:12 PM","278","29","29"
"12/5/2023, 3:06:03 PM","276","29","29"
"12/5/2023, 6:06:38 PM","275","29","29"
"12/5/2023, 9:07:25 PM","274","29","29"
"12/6/2023, 3:09:03 AM","293","29","29"
"12/6/2023, 9:10:05 AM","302","29","29"
"12/6/2023, 12:10:41 PM","293","29","29"
"12/6/2023, 6:12:27 PM","289","29","29"
"12/6/2023, 9:13:21 PM","286","29","29"
"12/7/2023, 12:14:10 AM","285","29","29"
"12/7/2023, 6:15:29 AM","283","29","29"
"12/7/2023, 3:18:47 PM","284","29","29"
"12/7/2023, 9:20:23 PM","278","29","29"
"12/8/2023, 12:21:07 AM","271","29","29"
"12/8/2023, 3:21:50 AM","284","29","29"
"12/8/2023, 6:22:40 AM","297","29","29"
"12/8/2023, 9:23:23 AM","308","29","29"
"12/8/2023, 1:34:23 PM","304","29","29"
"12/8/2023, 4:50:53 PM","306","29","29"
"12/8/2023, 10:52:36 PM","316","29","29"
"12/9/2023, 1:53:27 AM","306","29","29"
"12/9/2023, 4:54:20 AM","295","29","29"
"12/9/2023, 10:56:03 AM","326","29","29"
"12/9/2023, 1:57:30 PM","335","29","29"
"12/9/2023, 4:58:20 PM","325","29","29"
"12/9/2023, 7:59:08 PM","319","29","29"
"12/9/2023, 11:00:04 PM","299","29","29"
"12/10/2023, 2:00:46 AM","344","29","29"
"12/10/2023, 5:01:37 AM","349","29","29"
"12/10/2023, 11:03:28 AM","341","29","29"
"12/10/2023, 5:05:28 PM","339","29","29"
"12/10/2023, 8:06:21 PM","346","29","29"
"12/10/2023, 11:07:10 PM","333","29","29"
"12/11/2023, 2:08:04 AM","339","29","29"
"12/11/2023, 5:08:25 AM","327","29","29"
"12/11/2023, 8:09:12 AM","330","29","29"
"12/11/2023, 11:10:07 AM","343","29","29"
"12/11/2023, 2:11:02 PM","339","29","29"
"12/11/2023, 8:16:06 PM","334","29","29"
"12/11/2023, 11:16:42 PM","315","29","29"
"12/12/2023, 2:17:36 AM","306","29","29"
"12/12/2023, 5:18:21 AM","300","29","29"
"12/12/2023, 8:19:13 AM","306","29","29"
"12/12/2023, 11:20:06 AM","304","29","29"
"12/12/2023, 2:21:20 PM","317","29","29"
"12/12/2023, 5:22:28 PM","313","29","29"
"12/12/2023, 8:23:22 PM","290","29","29"
"12/13/2023, 2:25:04 AM","302","29","29"
"12/13/2023, 5:25:42 AM","322","29","29"
"12/13/2023, 8:26:32 AM","314","29","29"
"12/13/2023, 11:27:24 AM","317","29","29"
"12/13/2023, 2:28:32 PM","309","29","29"
"12/13/2023, 5:29:52 PM","308","29","29"
"12/13/2023, 8:30:26 PM","323","29","29"
"12/14/2023, 2:32:12 AM","302","29","29"
"12/14/2023, 5:32:51 AM","303","29","29"
"12/14/2023, 8:33:35 AM","318","29","29"
"12/14/2023, 11:34:40 AM","337","29","29"
"12/14/2023, 2:37:46 PM","321","29","29"
"12/14/2023, 8:43:46 PM","309","29","29"
"12/15/2023, 8:46:42 AM","337","29","29"
"12/15/2023, 2:48:57 PM","326","29","29"
"12/15/2023, 8:53:07 PM","318","29","29"
"12/15/2023, 11:53:45 PM","309","29","29"
"12/16/2023, 2:54:29 AM","316","29","29"
"12/16/2023, 5:55:12 AM","341","29","29"
"12/16/2023, 11:56:50 AM","334","29","29"
"12/16/2023, 2:57:54 PM","332","29","29"
"12/16/2023, 5:58:42 PM","328","29","29"
"12/16/2023, 8:59:33 PM","312","29","29"
"12/17/2023, 12:00:22 AM","298","29","29"
"12/17/2023, 3:01:09 AM","311","29","29"
"12/17/2023, 6:01:38 AM","323","29","29"
"12/17/2023, 3:04:31 PM","314","29","29"
"12/17/2023, 6:05:26 PM","310","29","29"
"12/17/2023, 9:06:12 PM","313","29","29"
"12/18/2023, 12:07:05 AM","291","29","29"
"12/18/2023, 3:07:51 AM","325","29","29"
"12/18/2023, 6:08:24 AM","315","29","29"
