Time,Sales Rank,New Price,List Price
"3/30/2024, 9:33:14 AM","19347","749","799"
"3/30/2024, 1:34:06 PM","19082","749","799"
"3/30/2024, 5:34:49 PM","22400","749","799"
"3/30/2024, 11:35:40 PM","26718","749","799"
"3/31/2024, 5:36:37 AM","21316","749","799"
"3/31/2024, 11:37:30 AM","23453","749","799"
"3/31/2024, 5:38:23 PM","26952","749","799"
"3/31/2024, 11:39:08 PM","21198","749","799"
"4/1/2024, 5:39:41 AM","16248","749","799"
"4/1/2024, 9:40:31 AM","21259","749","799"
"4/1/2024, 3:41:31 PM","27620","749","799"
"4/1/2024, 9:43:31 PM","31729","749","799"
"4/2/2024, 4:02:59 AM","44871","749","799"
"4/2/2024, 10:03:45 AM","27959","749","799"
"4/2/2024, 10:05:15 PM","20746","749","799"
"4/3/2024, 4:06:04 AM","20450","799","799"
"4/3/2024, 10:06:47 AM","31064","799","799"
"4/3/2024, 4:07:26 PM","33808","799","799"
"4/3/2024, 10:08:19 PM","24194","799","799"
"4/4/2024, 4:09:07 AM","37171","799","799"
"4/4/2024, 10:09:50 AM","26289","799","799"
"4/4/2024, 4:10:28 PM","34976","799","799"
"4/4/2024, 10:11:54 PM","42035","799","799"
"4/5/2024, 4:12:26 AM","51217","799","799"
"4/5/2024, 10:13:22 AM","33015","799","799"
"4/5/2024, 4:14:12 PM","27245","799","799"
"4/5/2024, 10:15:22 PM","35614","799","799"
"4/6/2024, 4:16:05 AM","26046","799","799"
"4/6/2024, 10:16:47 AM","32705","799","799"
"4/6/2024, 4:17:29 PM","38657","799","799"
"4/6/2024, 10:18:29 PM","44191","799","799"
"4/7/2024, 4:19:22 AM","34900","799","799"
"4/7/2024, 10:20:08 AM","21834","799","799"
"4/7/2024, 4:20:48 PM","29211","799","799"
"4/7/2024, 10:21:50 PM","34414","799","799"
"4/8/2024, 4:22:54 AM","17716","799","799"
"4/8/2024, 8:23:52 AM","17912","799","799"
"4/8/2024, 12:24:42 PM","22665","799","799"
"4/8/2024, 6:25:34 PM","25920","799","799"
"4/9/2024, 12:26:22 AM","27214","799","799"
"4/9/2024, 6:27:14 AM","23749","799","799"
"4/9/2024, 12:28:07 PM","36222","799","799"
"4/9/2024, 6:28:43 PM","38816","799","799"
"4/10/2024, 12:29:35 AM","42298","799","799"
"4/10/2024, 6:30:31 AM","58804","799","799"
"4/10/2024, 12:31:22 PM","70095","799","799"
"4/10/2024, 6:32:12 PM","66516","799","799"
"4/11/2024, 12:33:03 AM","30154","799","799"
"4/11/2024, 6:34:44 AM","37809","799","799"
"4/12/2024, 12:37:29 AM","48290","799","799"
"4/12/2024, 6:38:34 AM","37885","799","799"
"4/12/2024, 12:39:24 PM","36053","799","799"
"4/12/2024, 6:40:15 PM","38122","799","799"
"4/13/2024, 12:41:03 AM","29186","799","799"
"4/13/2024, 6:41:51 AM","35280","799","799"
"4/13/2024, 12:42:38 PM","29824","799","799"
"4/13/2024, 6:43:26 PM","35442","799","799"
"4/14/2024, 12:44:13 AM","28099","799","799"
"4/14/2024, 6:45:05 AM","23244","799","799"
"4/14/2024, 12:45:40 PM","33217","799","799"
"4/14/2024, 6:46:27 PM","36103","799","799"
"4/15/2024, 12:47:21 AM","41493","799","799"
"4/15/2024, 6:48:13 AM","58596","799","799"
"4/15/2024, 12:49:05 PM","69128","799","799"
"4/15/2024, 6:49:49 PM","64722","799","799"
"4/16/2024, 12:50:41 AM","82005","799","799"
"4/16/2024, 6:51:28 AM","88590","799","799"
"4/16/2024, 12:52:20 PM","48660","799","799"
"4/16/2024, 6:53:05 PM","53413","799","799"
"4/17/2024, 12:53:35 AM","41555","799","799"
"4/17/2024, 6:54:25 AM","62143","799","799"
"4/17/2024, 12:55:13 PM","73340","799","799"
"4/17/2024, 6:55:55 PM","72005","799","799"
"4/18/2024, 12:56:48 AM","81755","799","799"
"4/18/2024, 6:57:37 AM","49531","799","799"
"4/18/2024, 12:58:23 PM","19413","799","799"
"4/18/2024, 4:59:12 PM","21517","799","799"
"4/18/2024, 11:00:05 PM","31283","799","799"
"4/19/2024, 5:00:43 AM","26697","799","799"
"4/19/2024, 11:02:32 AM","33183","799","799"
"4/19/2024, 5:03:25 PM","37906","799","799"
"4/19/2024, 11:04:31 PM","46132","799","799"
"4/20/2024, 5:05:27 AM","23486","799","799"
"4/20/2024, 11:06:20 AM","29296","799","799"
"4/20/2024, 5:07:12 PM","34343","799","799"
"4/20/2024, 11:07:57 PM","27520","799","799"
"4/21/2024, 5:08:40 AM","21760","799","799"
"4/21/2024, 11:09:32 AM","23950","799","799"
"4/21/2024, 5:10:27 PM","27450","799","799"
"4/21/2024, 11:11:17 PM","31075","799","799"
"4/22/2024, 5:12:07 AM","44775","799","799"
"4/22/2024, 11:12:57 AM","37825","799","799"
"4/22/2024, 5:13:28 PM","17960","799","799"
"4/22/2024, 9:14:21 PM","21206","799","799"
"4/23/2024, 3:15:09 AM","39802","799","799"
"4/23/2024, 9:15:55 AM","37536","799","799"
"4/23/2024, 3:16:39 PM","27948","799","799"
"4/23/2024, 9:17:30 PM","32709","799","799"
"4/24/2024, 3:18:24 AM","32748","799","799"
"4/24/2024, 9:19:12 AM","24012","799","799"
"4/24/2024, 3:20:06 PM","30436","799","799"
"4/24/2024, 9:21:15 PM","32169","799","799"
"4/25/2024, 3:22:06 AM","26096","799","799"
"4/25/2024, 9:22:43 AM","22842","799","799"
"4/25/2024, 3:23:26 PM","28884","799","799"
"4/25/2024, 9:24:20 PM","23834","799","799"
"4/26/2024, 3:25:07 AM","17083","799","799"
"4/26/2024, 7:25:50 AM","27214","799","799"
"4/26/2024, 1:26:28 PM","23547","799","799"
"4/26/2024, 7:27:21 PM","27051","799","799"
"4/27/2024, 1:28:12 AM","28842","799","799"
"4/27/2024, 7:29:04 AM","16600","799","799"
"4/27/2024, 11:29:45 AM","12388","799","799"
"4/27/2024, 3:30:29 PM","12005","799","799"
"4/27/2024, 7:31:32 PM","15209","799","799"
"4/27/2024, 11:32:24 PM","14933","799","799"
"4/28/2024, 3:33:12 AM","19567","799","799"
"4/28/2024, 7:34:04 AM","23351","799","799"
"4/28/2024, 1:34:36 PM","21639","799","799"
"4/28/2024, 7:35:33 PM","23543","799","799"
"4/29/2024, 1:36:25 AM","15160","799","799"
"4/29/2024, 5:37:14 AM","20214","799","799"
"4/29/2024, 11:38:07 AM","25547","799","799"
"4/29/2024, 5:38:50 PM","18431","799","799"
"4/29/2024, 9:39:51 PM","19907","799","799"
"4/30/2024, 1:41:00 AM","32078","759","799"
"4/30/2024, 7:42:19 AM","20452","759","799"
"4/30/2024, 1:43:33 PM","16056","759","799"
"4/30/2024, 5:44:26 PM","17116","759","799"
"4/30/2024, 9:45:17 PM","12903","759","799"
"5/1/2024, 1:46:04 AM","12236","759","799"
"5/1/2024, 5:46:49 AM","14020","759","799"
"5/1/2024, 9:47:26 AM","17692","759","799"
"5/1/2024, 1:48:21 PM","17046","759","799"
"5/1/2024, 5:49:07 PM","18165","759","799"
"5/1/2024, 9:49:47 PM","18213","759","799"
"5/2/2024, 1:50:40 AM","15329","759","799"
"5/2/2024, 5:51:31 AM","19586","759","799"
"5/2/2024, 9:52:24 AM","19613","759","799"
"5/2/2024, 1:53:13 PM","13707","759","799"
"5/2/2024, 5:54:03 PM","13743","759","799"
"5/2/2024, 9:54:32 PM","11938","759","799"
"5/3/2024, 1:55:24 AM","13451","759","799"
"5/3/2024, 5:56:11 AM","17032","759","799"
"5/3/2024, 9:57:03 AM","17374","759","799"
"5/3/2024, 1:57:33 PM","16697","759","799"
"5/3/2024, 5:58:13 PM","16101","759","799"
"5/3/2024, 9:59:10 PM","18786","759","799"
"5/4/2024, 1:59:47 AM","15586","759","799"
"5/4/2024, 6:00:41 AM","16249","759","799"
"5/4/2024, 10:01:33 AM","14234","759","799"
"5/4/2024, 2:02:23 PM","12403","759","799"
"5/4/2024, 6:03:09 PM","12636","759","799"
"5/4/2024, 10:03:56 PM","15220","759","799"
"5/5/2024, 2:04:38 AM","11251","759","799"
"5/5/2024, 6:05:30 AM","12040","759","799"
"5/5/2024, 10:06:24 AM","10377","759","799"
"5/5/2024, 2:07:14 PM","11772","759","799"
"5/5/2024, 6:08:05 PM","12299","759","799"
"5/5/2024, 10:08:48 PM","14165","759","799"
"5/6/2024, 2:09:23 AM","11056","759","799"
"5/6/2024, 6:10:16 AM","11705","759","799"
"5/6/2024, 10:11:12 AM","15605","759","799"
"5/6/2024, 2:12:05 PM","9260","749","799"
"5/6/2024, 6:12:39 PM","7936","749","799"
"5/6/2024, 10:13:39 PM","8512","749","799"
"5/7/2024, 2:14:34 AM","8231","749","799"
"5/7/2024, 6:15:26 AM","8691","749","799"
"5/7/2024, 10:17:12 AM","14311","749","799"
"5/7/2024, 2:18:04 PM","15076","749","799"
"5/7/2024, 6:18:32 PM","13281","749","799"
"5/7/2024, 10:19:42 PM","15240","749","799"
"5/8/2024, 2:20:33 AM","18588","749","799"
"5/8/2024, 6:21:25 AM","18581","749","799"
"5/8/2024, 10:22:13 AM","18254","749","799"
"5/8/2024, 2:23:04 PM","14040","749","799"
"5/8/2024, 6:23:42 PM","14709","749","799"
"5/8/2024, 10:24:32 PM","14470","749","799"
"5/9/2024, 2:25:27 AM","11125","749","799"
"5/9/2024, 6:26:21 AM","10750","749","799"
"5/9/2024, 10:27:16 AM","16379","749","799"
"5/9/2024, 2:28:04 PM","17654","749","799"
"5/9/2024, 6:28:46 PM","17922","749","799"
"5/9/2024, 10:29:28 PM","20708","749","799"
"5/10/2024, 4:30:16 AM","14890","749","799"
"5/10/2024, 8:31:03 AM","11525","749","799"
"5/10/2024, 12:31:47 PM","12838","749","799"
"5/10/2024, 4:32:31 PM","10612","749","799"
"5/10/2024, 8:33:24 PM","11505","749","799"
"5/11/2024, 12:34:08 AM","12297","749","799"
"5/11/2024, 4:34:43 AM","12889","749","799"
"5/11/2024, 8:35:28 AM","13665","749","799"
"5/11/2024, 12:36:14 PM","12486","749","799"
"5/11/2024, 4:37:05 PM","10476","749","799"
"5/11/2024, 8:37:40 PM","11318","749","799"
"5/12/2024, 12:38:27 AM","9069","749","799"
"5/12/2024, 4:39:12 AM","6800","749","799"
"5/12/2024, 8:39:52 AM","8207","749","799"
"5/12/2024, 12:40:37 PM","10322","749","799"
"5/12/2024, 4:41:22 PM","10869","749","799"
"5/12/2024, 8:42:08 PM","11972","749","799"
"5/13/2024, 12:42:46 AM","11759","749","799"
"5/13/2024, 4:43:36 AM","14788","749","799"
"5/13/2024, 8:44:24 AM","9503","749","799"
"5/13/2024, 12:45:09 PM","11107","799","799"
"5/13/2024, 4:45:43 PM","11538","799","799"
"5/13/2024, 8:46:31 PM","12895","799","799"
"5/14/2024, 12:47:21 AM","16121","799","799"
"5/14/2024, 4:48:07 AM","19819","799","799"
"5/14/2024, 8:48:42 AM","19275","799","799"
"5/14/2024, 12:49:27 PM","16620","799","799"
"5/14/2024, 4:50:23 PM","17067","799","799"
"5/14/2024, 8:51:13 PM","18401","799","799"
"5/15/2024, 12:51:59 AM","15037","799","799"
"5/15/2024, 4:52:38 AM","15365","799","799"
"5/15/2024, 8:53:30 AM","13983","799","799"
"5/15/2024, 12:54:20 PM","15870","799","799"
"5/15/2024, 4:55:06 PM","16684","799","799"
"5/15/2024, 8:55:49 PM","18497","799","799"
"5/16/2024, 12:56:37 AM","17324","799","799"
"5/16/2024, 4:57:22 AM","17697","799","799"
"5/16/2024, 8:58:07 AM","21589","799","799"
"5/16/2024, 2:58:37 PM","20473","799","799"
"5/16/2024, 8:59:27 PM","21576","799","799"
"5/17/2024, 3:00:11 AM","16847","799","799"
"5/17/2024, 7:00:57 AM","14787","799","799"
"5/17/2024, 11:01:43 AM","14869","799","799"
"5/17/2024, 3:02:25 PM","15554","799","799"
"5/17/2024, 7:03:20 PM","18805","799","799"
"5/17/2024, 11:04:13 PM","23054","799","799"
"5/18/2024, 5:04:54 AM","16896","799","799"
"5/18/2024, 9:05:41 AM","14871","799","799"
"5/18/2024, 1:06:26 PM","13337","799","799"
"5/18/2024, 9:07:49 PM","13529","799","799"
"5/19/2024, 1:08:44 AM","18056","799","799"
"5/19/2024, 5:09:21 AM","18723","799","799"
"5/19/2024, 9:10:07 AM","12677","799","799"
"5/19/2024, 1:10:48 PM","14578","799","799"
"5/19/2024, 5:11:24 PM","15628","799","799"
"5/19/2024, 9:12:20 PM","19599","799","799"
"5/20/2024, 1:13:08 AM","14592","799","799"
"5/20/2024, 5:13:37 AM","18106","799","799"
"5/20/2024, 9:14:29 AM","20258","799","799"
"5/20/2024, 3:15:26 PM","24007","799","799"
"5/20/2024, 9:16:36 PM","18647","799","799"
"5/21/2024, 1:18:15 AM","17839","799","799"
"5/21/2024, 5:18:54 AM","20417","799","799"
"5/21/2024, 11:19:39 AM","17285","799","799"
"5/21/2024, 3:20:25 PM","18492","799","799"
"5/21/2024, 7:21:13 PM","19649","799","799"
"5/21/2024, 11:22:04 PM","24422","799","799"
"5/22/2024, 5:22:40 AM","26057","799","799"
"5/22/2024, 11:23:25 AM","21779","799","799"
"5/22/2024, 5:24:14 PM","23968","799","799"
"5/22/2024, 11:25:04 PM","22860","799","799"
"5/23/2024, 5:25:42 AM","19054","799","799"
"5/23/2024, 9:26:22 AM","22627","799","799"
"5/23/2024, 3:27:09 PM","22406","799","799"
"5/23/2024, 9:27:41 PM","12047","799","799"
"5/24/2024, 1:28:32 AM","12050","799","799"
"5/24/2024, 5:29:23 AM","11620","729","799"
"5/24/2024, 9:30:09 AM","13931","729","799"
"5/24/2024, 1:30:57 PM","14788","729","799"
"5/24/2024, 5:31:42 PM","13908","729","799"
"5/24/2024, 9:32:28 PM","15300","729","799"
"5/25/2024, 1:33:24 AM","11489","729","799"
"5/25/2024, 5:34:13 AM","9988","729","799"
"5/25/2024, 9:35:04 AM","10017","729","799"
"5/25/2024, 1:35:56 PM","9774","729","799"
"5/25/2024, 5:36:47 PM","7917","729","799"
"5/25/2024, 9:37:36 PM","7902","729","799"
"5/26/2024, 1:38:29 AM","10195","729","799"
"5/26/2024, 5:39:19 AM","10485","729","799"
"5/26/2024, 9:40:08 AM","10116","729","799"
"5/26/2024, 1:40:46 PM","8523","729","799"
"5/26/2024, 5:41:38 PM","7888","729","799"
"5/26/2024, 9:42:30 PM","8005","729","799"
"5/27/2024, 1:43:22 AM","8506","729","799"
"5/27/2024, 5:44:06 AM","7976","729","799"
"5/27/2024, 9:44:48 AM","9143","729","799"
"5/27/2024, 1:45:30 PM","9072","729","799"
"5/27/2024, 5:46:24 PM","10179","729","799"
"5/27/2024, 9:47:14 PM","8630","729","799"
"5/28/2024, 5:48:45 AM","7905","729","799"
"5/28/2024, 9:50:36 AM","8347","729","799"
"5/28/2024, 1:54:53 PM","9422","799","799"
"5/28/2024, 5:55:41 PM","9827","799","799"
"5/28/2024, 9:56:34 PM","11285","799","799"
"5/29/2024, 1:57:50 AM","14554","799","799"
"5/29/2024, 5:58:25 AM","14521","799","799"
"5/29/2024, 9:59:14 AM","13391","799","799"
"5/29/2024, 2:00:08 PM","16307","799","799"
"5/29/2024, 6:00:42 PM","16326","799","799"
"5/29/2024, 10:01:46 PM","18273","799","799"
"5/30/2024, 2:02:47 AM","13173","799","799"
"5/30/2024, 6:03:36 AM","18910","799","799"
"5/30/2024, 10:04:30 AM","19425","799","799"
"5/30/2024, 2:05:28 PM","20569","799","799"
"5/30/2024, 8:06:14 PM","20498","799","799"
"5/31/2024, 2:07:00 AM","18165","799","799"
"5/31/2024, 6:07:35 AM","15343","799","799"
"5/31/2024, 10:08:24 AM","16537","799","799"
"5/31/2024, 2:09:14 PM","18569","799","799"
"5/31/2024, 6:10:06 PM","18900","799","799"
"5/31/2024, 10:10:57 PM","21510","799","799"
"6/1/2024, 4:11:29 AM","30373","799","799"
"6/1/2024, 10:12:23 AM","30667","799","799"
"6/1/2024, 4:13:16 PM","23812","799","799"
"6/1/2024, 10:14:06 PM","16174","799","799"
"6/2/2024, 2:14:57 AM","17947","799","799"
"6/2/2024, 6:15:40 AM","18366","799","799"
"6/2/2024, 10:16:28 AM","13703","799","799"
"6/2/2024, 2:17:21 PM","15298","799","799"
"6/2/2024, 6:18:07 PM","16118","799","799"
"6/2/2024, 10:18:58 PM","17489","799","799"
"6/3/2024, 2:19:42 AM","19883","799","799"
"6/3/2024, 6:20:38 AM","23359","799","799"
"6/3/2024, 12:21:24 PM","20570","799","799"
"6/3/2024, 6:22:16 PM","23763","799","799"
"6/4/2024, 12:23:07 AM","15148","799","799"
"6/4/2024, 4:23:43 AM","20119","799","799"
"6/4/2024, 10:38:43 AM","25151","799","799"
"6/4/2024, 4:39:37 PM","21542","799","799"
"6/4/2024, 10:40:32 PM","18970","799","799"
"6/5/2024, 2:41:23 AM","18502","799","799"
"6/5/2024, 6:42:31 AM","15785","799","799"
"6/5/2024, 10:43:12 AM","20149","799","799"
"6/5/2024, 4:43:59 PM","25564","799","799"
"6/5/2024, 10:44:43 PM","27907","799","799"
"6/6/2024, 4:45:31 AM","20535","799","799"
"6/6/2024, 10:46:22 AM","20739","799","799"
"6/6/2024, 4:47:05 PM","21724","799","799"
"6/6/2024, 10:47:42 PM","20760","799","799"
"6/7/2024, 4:48:31 AM","20918","799","799"
"6/7/2024, 10:49:23 AM","24953","799","799"
"6/7/2024, 4:50:14 PM","23727","749","799"
"6/7/2024, 10:50:58 PM","19936","749","799"
"6/8/2024, 2:51:38 AM","16290","749","799"
"6/8/2024, 6:52:24 AM","12657","749","799"
"6/8/2024, 10:53:06 AM","13258","749","799"
"6/8/2024, 2:53:54 PM","11844","749","799"
"6/8/2024, 6:54:28 PM","12877","749","799"
"6/8/2024, 10:55:25 PM","14595","749","799"
"6/9/2024, 2:56:13 AM","13486","749","799"
"6/9/2024, 6:57:05 AM","10018","749","799"
"6/9/2024, 10:57:40 AM","9907","749","799"
"6/9/2024, 2:58:32 PM","10037","749","799"
"6/9/2024, 6:59:25 PM","10771","749","799"
"6/9/2024, 11:00:09 PM","12420","749","799"
"6/10/2024, 3:00:48 AM","9623","749","799"
"6/10/2024, 7:01:37 AM","11303","749","799"
"6/10/2024, 11:02:24 AM","9946","749","799"
"6/10/2024, 3:03:15 PM","8474","749","799"
"6/10/2024, 7:04:07 PM","9018","749","799"
"6/10/2024, 11:04:54 PM","10740","749","799"
"6/11/2024, 3:05:29 AM","10939","749","799"
"6/11/2024, 7:07:28 AM","10474","749","799"
"6/11/2024, 3:09:35 PM","10481","749","799"
"6/11/2024, 7:10:38 PM","11091","749","799"
"6/11/2024, 11:35:00 PM","13332","749","799"
"6/12/2024, 3:35:43 AM","16549","749","799"
"6/12/2024, 7:36:43 AM","16039","749","799"
"6/12/2024, 11:37:32 AM","11851","749","799"
"6/12/2024, 3:38:24 PM","13094","749","799"
"6/12/2024, 7:39:17 PM","13907","749","799"
"6/12/2024, 11:40:28 PM","14457","749","799"
"6/13/2024, 3:41:23 AM","15392","749","799"
"6/13/2024, 7:42:18 AM","10975","749","799"
"6/13/2024, 11:43:06 AM","12423","749","799"
"6/13/2024, 3:44:12 PM","10394","749","799"
"6/13/2024, 7:56:33 PM","10033","749","799"
"6/14/2024, 12:02:16 AM","11537","749","799"
"6/14/2024, 4:03:30 AM","12334","749","799"
"6/14/2024, 8:04:17 AM","10626","749","799"
"6/14/2024, 12:05:06 PM","12515","749","799"
"6/14/2024, 4:06:12 PM","13044","749","799"
"6/14/2024, 8:07:16 PM","12180","749","799"
"6/15/2024, 12:08:18 AM","12694","749","799"
"6/15/2024, 4:09:06 AM","12343","749","799"
"6/15/2024, 8:09:39 AM","9919","749","799"
"6/15/2024, 12:10:34 PM","8395","749","799"
"6/15/2024, 4:11:05 PM","9026","749","799"
"6/15/2024, 8:11:57 PM","9817","749","799"
"6/16/2024, 12:12:49 AM","9339","749","799"
"6/16/2024, 4:13:23 AM","10701","749","799"
"6/16/2024, 8:14:16 AM","13257","749","799"
"6/16/2024, 12:15:08 PM","9510","749","799"
"6/16/2024, 4:15:29 PM","10132","749","799"
"6/16/2024, 8:16:31 PM","10662","749","799"
"6/17/2024, 12:17:29 AM","10823","749","799"
"6/17/2024, 4:18:23 AM","9519","749","799"
"6/17/2024, 8:19:13 AM","12205","749","799"
"6/17/2024, 12:20:04 PM","12059","749","799"
"6/17/2024, 4:20:46 PM","10310","749","799"
"6/17/2024, 8:21:51 PM","11868","749","799"
"6/18/2024, 12:22:46 AM","14781","719","799"
"6/18/2024, 4:23:43 AM","13782","719","799"
"6/18/2024, 8:24:40 AM","9535","719","799"
"6/18/2024, 12:25:39 PM","8472","719","799"
"6/18/2024, 4:26:30 PM","8255","719","799"
"6/18/2024, 8:27:26 PM","8492","719","799"
"6/19/2024, 12:28:17 AM","8598","719","799"
"6/19/2024, 4:29:06 AM","7138","719","799"
"6/19/2024, 8:29:52 AM","6518","719","799"
"6/19/2024, 12:30:45 PM","8210","719","799"
"6/19/2024, 4:31:29 PM","8273","719","799"
"6/19/2024, 8:32:23 PM","9022","719","799"
"6/20/2024, 12:33:15 AM","6290","719","799"
"6/20/2024, 4:34:06 AM","5676","719","799"
"6/20/2024, 8:34:48 AM","5871","719","799"
"6/20/2024, 12:35:40 PM","6291","719","799"
"6/20/2024, 4:36:29 PM","6075","719","799"
"6/20/2024, 8:37:18 PM","6214","719","799"
"6/21/2024, 12:54:16 AM","6665","719","799"
"6/21/2024, 5:51:49 AM","9358","719","799"
"6/21/2024, 9:58:29 AM","8731","719","799"
"6/21/2024, 1:59:19 PM","7585","719","799"
"6/21/2024, 6:01:47 PM","8076","719","799"
"6/21/2024, 10:02:35 PM","8022","719","799"
"6/22/2024, 2:03:22 AM","7947","719","799"
"6/22/2024, 6:04:13 AM","8403","719","799"
"6/22/2024, 10:05:30 AM","9105","719","799"
"6/22/2024, 2:06:16 PM","7259","719","799"
"6/22/2024, 6:07:09 PM","7656","719","799"
"6/22/2024, 10:07:46 PM","8586","719","799"
"6/23/2024, 2:08:39 AM","7745","719","799"
"6/23/2024, 6:09:35 AM","8759","719","799"
"6/23/2024, 10:10:30 AM","8851","719","799"
"6/23/2024, 2:11:20 PM","7081","719","799"
"6/23/2024, 6:12:20 PM","6829","719","799"
"6/23/2024, 10:13:28 PM","7667","719","799"
"6/24/2024, 2:14:10 AM","8546","719","799"
"6/24/2024, 6:15:01 AM","9871","719","799"
"6/24/2024, 10:16:32 AM","6304","719","799"
"6/24/2024, 6:19:01 PM","6550","719","799"
"6/24/2024, 10:19:44 PM","5957","719","799"
"6/25/2024, 2:20:39 AM","6208","719","799"
"6/25/2024, 6:21:48 AM","7607","719","799"
"6/25/2024, 10:22:44 AM","7662","719","799"
"6/25/2024, 2:23:28 PM","7097","719","799"
"6/25/2024, 6:24:20 PM","7483","719","799"
"6/25/2024, 10:25:13 PM","8199","719","799"
"6/26/2024, 2:25:54 AM","7158","719","799"
"6/26/2024, 6:26:59 AM","7639","719","799"
"6/26/2024, 10:27:46 AM","6391","719","799"
"6/26/2024, 2:28:09 PM","7132","719","799"
"6/26/2024, 6:29:02 PM","7526","719","799"
"6/26/2024, 10:30:00 PM","7088","719","799"
"6/27/2024, 2:30:25 AM","7326","719","799"
"6/27/2024, 6:31:25 AM","8420","719","799"
"6/27/2024, 10:32:21 AM","8909","719","799"
"6/27/2024, 2:33:06 PM","7451","719","799"
"6/27/2024, 6:34:02 PM","7740","719","799"
"6/27/2024, 10:34:47 PM","9044","719","799"
"6/28/2024, 2:35:42 AM","9668","719","799"
"6/28/2024, 6:36:39 AM","6096","719","799"
"6/28/2024, 10:37:26 AM","4781","719","799"
"6/28/2024, 2:38:20 PM","5220","719","799"
"6/28/2024, 6:39:18 PM","5194","719","799"
"6/28/2024, 10:40:07 PM","4890","719","799"
"6/29/2024, 2:40:48 AM","4796","719","799"
"6/29/2024, 6:41:44 AM","5590","719","799"
"6/29/2024, 10:42:44 AM","5521","719","799"
"6/29/2024, 2:43:43 PM","5211","719","799"
"6/29/2024, 6:44:39 PM","5205","719","799"
"6/29/2024, 10:45:25 PM","6035","719","799"
"6/30/2024, 2:46:15 AM","4582","719","799"
"6/30/2024, 6:47:16 AM","5232","719","799"
"6/30/2024, 10:48:07 AM","4884","789","799"
"6/30/2024, 2:48:54 PM","5192","789","799"
"6/30/2024, 6:49:46 PM","5038","789","799"
"6/30/2024, 10:50:39 PM","5749","789","799"
"7/1/2024, 2:51:32 AM","6284","789","799"
"7/1/2024, 6:52:48 AM","7263","789","799"
"7/1/2024, 10:53:36 AM","7685","789","799"
"7/1/2024, 2:54:30 PM","8994","789","799"
"7/1/2024, 6:59:21 PM","9072","789","799"
"7/1/2024, 11:00:08 PM","11027","789","799"
"7/2/2024, 3:00:54 AM","13491","789","799"
"7/2/2024, 7:02:15 AM","12330","789","799"
"7/2/2024, 11:03:05 AM","13471","784","799"
"7/2/2024, 3:03:48 PM","11492","784","799"
"7/2/2024, 7:04:45 PM","10474","784","799"
"7/2/2024, 11:05:46 PM","13438","784","799"
"7/3/2024, 3:06:32 AM","12123","784","799"
"7/3/2024, 7:07:32 AM","12614","784","799"
"7/3/2024, 11:08:23 AM","9587","784","799"
"7/3/2024, 3:09:14 PM","10548","784","799"
"7/3/2024, 7:10:07 PM","10859","784","799"
"7/3/2024, 11:10:49 PM","10846","784","799"
"7/4/2024, 3:13:23 AM","10838","784","799"
"7/4/2024, 7:19:26 AM","10825","784","799"
"7/4/2024, 11:30:24 AM","16156","784","799"
